NFLX,2019-12-12,298.44
NFLX,2019-12-13,298.5
NFLX,2019-12-16,304.21
NFLX,2019-12-17,315.48
NFLX,2019-12-18,320.8
NFLX,2019-12-19,332.22
NFLX,2019-12-20,336.9
NFLX,2019-12-23,333.1
NFLX,2019-12-24,333.2
NFLX,2019-12-26,332.63
NFLX,2019-12-27,329.09
NFLX,2019-12-30,323.31
NFLX,2019-12-31,323.57
NFLX,2020-01-02,329.81
NFLX,2020-01-03,325.9
NFLX,2020-01-06,335.83
NFLX,2020-01-07,330.75
NFLX,2020-01-08,339.26
NFLX,2020-01-09,335.66
NFLX,2020-01-10,329.05
NFLX,2020-01-13,338.92
NFLX,2020-01-14,338.69
NFLX,2020-01-15,339.07
NFLX,2020-01-16,338.62
NFLX,2020-01-17,339.67
NFLX,2020-01-21,338.11
NFLX,2020-01-22,326.0
NFLX,2020-01-23,349.6
NFLX,2020-01-24,353.16
NFLX,2020-01-27,342.88
NFLX,2020-01-28,348.52
NFLX,2020-01-29,343.16
NFLX,2020-01-30,347.74
NFLX,2020-01-31,345.09
NFLX,2020-02-03,358.0
NFLX,2020-02-04,369.01
NFLX,2020-02-05,369.67
NFLX,2020-02-06,366.95
NFLX,2020-02-07,366.77
NFLX,2020-02-10,371.07
NFLX,2020-02-11,373.69
NFLX,2020-02-12,380.01
NFLX,2020-02-13,381.4
NFLX,2020-02-14,380.4
NFLX,2020-02-18,387.78
NFLX,2020-02-19,386.19
NFLX,2020-02-20,386.0
NFLX,2020-02-21,380.07
NFLX,2020-02-24,368.7
NFLX,2020-02-25,360.09
NFLX,2020-02-26,379.24
NFLX,2020-02-27,371.71
NFLX,2020-02-28,369.03
NFLX,2020-03-02,381.05
NFLX,2020-03-03,368.77
NFLX,2020-03-04,383.79
NFLX,2020-03-05,372.78
NFLX,2020-03-06,368.97
NFLX,2020-03-09,346.49
NFLX,2020-03-10,364.13
NFLX,2020-03-11,349.92
NFLX,2020-03-12,315.25
NFLX,2020-03-13,336.3
NFLX,2020-03-16,298.84
NFLX,2020-03-17,319.75
NFLX,2020-03-18,315.47
NFLX,2020-03-19,332.03
NFLX,2020-03-20,332.83
NFLX,2020-03-23,360.27
NFLX,2020-03-24,357.32
NFLX,2020-03-25,342.39
NFLX,2020-03-26,362.99
NFLX,2020-03-27,357.12
NFLX,2020-03-30,370.96
NFLX,2020-03-31,375.5
NFLX,2020-04-01,364.08
CMCSA,2019-04-01,40.31
CMCSA,2019-04-02,40.02
CMCSA,2019-04-03,40.27
CMCSA,2019-04-04,40.41
CMCSA,2019-04-05,40.42
CMCSA,2019-04-08,40.71
