Date,Open,High,Low,Close,Volume
01/11/2023,"89.18","91.60","89.01","91.52","26,861,971"
01/10/2023,"85.98","88.67","85.83","88.42","30,467,760"
01/09/2023,"88.36","90.05","87.86","88.02","29,003,900"
01/06/2023,"86.79","87.69","84.86","87.34","41,381,500"
01/05/2023,"87.47","87.57","85.90","86.20","27,194,381"
01/04/2023,"90.35","90.65","87.27","88.08","34,854,781"
01/03/2023,"89.59","91.05","88.52","89.12","28,131,221"
12/30/2022,"86.98","88.30","86.57","88.23","23,986,301"
12/29/2022,"86.62","88.85","86.61","88.45","23,333,539"
12/28/2022,"86.98","88.04","85.94","86.02","19,523,180"
12/27/2022,"88.80","88.94","87.01","87.39","20,097,350"
12/23/2022,"87.11","89.55","87.07","89.23","23,003,039"
12/22/2022,"88.16","88.54","86.32","87.76","27,658,289"
12/21/2022,"89.08","90.22","88.32","89.58","24,745,641"
12/20/2022,"88.11","89.18","87.44","89.02","23,453,840"
12/19/2022,"90.26","90.56","88.21","88.44","29,493,029"
12/16/2022,"90.76","91.33","89.52","90.26","58,011,848"
12/15/2022,"93.13","93.64","90.01","90.86","40,107,031"
12/14/2022,"95.20","96.87","93.60","95.07","28,733,600"
12/13/2022,"97.76","99.53","95.03","95.63","40,593,660"
12/12/2022,"92.71","93.56","91.61","93.31","29,009,010"
12/09/2022,"93.77","94.26","92.75","92.83","28,225,449"
12/08/2022,"95.38","95.58","93.45","93.71","32,213,289"
12/07/2022,"96.41","96.88","94.72","94.94","31,045,449"
12/06/2022,"99.30","99.78","96.42","96.98","24,910,660"
12/05/2022,"99.40","101.38","99.00","99.48","24,405,090"
12/02/2022,"99.05","100.77","98.90","100.44","21,480,699"
12/01/2022,"101.02","102.25","100.25","100.99","28,687,100"
11/30/2022,"94.82","101.04","94.42","100.99","43,647,480"
11/29/2022,"95.73","96.12","94.11","95.19","20,061,721"
11/28/2022,"97.04","97.58","95.61","96.05","26,252,430"
11/25/2022,"98.24","98.64","97.40","97.46","9,701,441"
11/23/2022,"97.09","98.76","97.09","98.46","18,868,090"
11/22/2022,"95.95","97.22","94.05","97.05","23,438,480"
11/21/2022,"97.29","98.40","95.36","95.60","21,647,391"
11/18/2022,"98.77","98.90","96.37","97.43","28,342,301"
11/17/2022,"96.97","99.28","96.79","98.36","26,052,600"
11/16/2022,"97.90","99.64","97.64","98.85","29,105,150"
11/15/2022,"98.26","100.14","96.71","98.44","41,640,820"
11/14/2022,"95.09","96.79","94.51","95.70","30,179,539"
11/11/2022,"94.69","96.93","93.92","96.41","33,090,480"
11/10/2022,"92.25","94.39","91.61","93.94","51,620,141"
11/09/2022,"88.45","89.44","87.28","87.32","31,769,100"
11/08/2022,"88.90","90.32","87.59","88.90","30,429,029"
11/07/2022,"87.28","88.90","86.85","88.49","34,078,910"
11/04/2022,"85.40","86.64","83.71","86.58","51,124,898"
11/03/2022,"86.32","86.52","83.34","83.43","61,288,020"
11/02/2022,"90.94","91.18","86.88","86.97","57,038,281"
11/01/2022,"95.45","96.03","90.37","90.47","47,161,352"
10/31/2022,"95.42","96.03","93.98","94.51","31,675,039"
10/28/2022,"92.27","96.55","92.13","96.29","43,697,289"
10/27/2022,"94.52","95.43","91.80","92.22","60,710,859"
10/26/2022,"96.43","98.31","94.69","94.93","88,279,039"
10/25/2022,"102.90","104.82","102.72","104.48","40,611,379"
10/24/2022,"101.80","102.75","99.98","102.52","27,176,420"
10/21/2022,"97.85","101.31","97.72","101.13","32,458,721"
10/20/2022,"100.00","102.32","99.39","99.97","25,323,199"
10/19/2022,"100.01","101.02","98.92","99.63","23,811,061"
10/18/2022,"103.13","103.47","99.97","100.77","24,060,670"
10/17/2022,"98.86","100.93","98.83","99.97","28,419,189"
10/14/2022,"99.99","100.69","96.37","96.56","25,410,670"
10/13/2022,"95.15","99.78","94.38","99.06","34,574,551"
10/12/2022,"97.30","98.75","96.74","97.56","21,876,359"
10/11/2022,"97.43","99.25","96.31","97.18","26,507,100"
10/10/2022,"99.00","99.10","97.01","97.86","18,225,090"
10/07/2022,"99.85","100.53","98.30","98.68","27,502,770"
10/06/2022,"100.68","102.93","100.59","101.42","22,323,990"
10/05/2022,"99.83","101.93","98.80","101.43","22,176,900"
10/04/2022,"100.44","101.84","100.38","101.64","28,850,770"
10/03/2022,"96.76","99.29","96.52","98.64","27,982,029"
09/30/2022,"97.05","98.90","95.56","95.65","32,941,488"
09/29/2022,"98.64","98.64","95.96","97.42","31,047,221"
09/28/2022,"97.65","100.70","97.11","100.05","32,466,320"
09/27/2022,"99.43","100.00","96.87","97.50","30,072,779"
09/26/2022,"98.10","99.88","97.80","98.17","27,072,660"
09/23/2022,"99.63","99.66","97.47","98.74","31,625,439"
09/22/2022,"98.82","101.24","98.79","100.14","34,298,621"
